GeneID,Tissue,Measure,Type,Measure_log
GRMZM2G082384,Silk,0.926948,mRNA,-0.03294462825732314
GRMZM2G417229,Silk,2.3645333333333336,mRNA,0.3737454407370195
GRMZM2G042438,Silk,9.017625666666667,mRNA,0.9550922032176934
GRMZM2G311182,Silk,1.8002913333333332,mRNA,0.25534279078167094
GRMZM5G815358,Silk,64.13763333333334,mRNA,1.8071129305029772
AC182838.3_FG006,Silk,10.84366,mRNA,1.0351758919369665
GRMZM2G359874,Silk,14.386966666666666,mRNA,1.157969237383854
GRMZM2G014116,Silk,20.223366666666667,mRNA,1.3058534560544897
GRMZM2G129865,Silk,41.655966666666664,mRNA,1.619677217142945
GRMZM2G139374,Silk,22.683433333333337,mRNA,1.355708789412746
GRMZM2G114988,Silk,2.591745,mRNA,0.41359226936646726
GRMZM5G809195,Silk,10.206603333333332,mRNA,1.0088812367958269
GRMZM5G863784,Silk,1.3615256666666664,mRNA,0.13402583281269592
GRMZM2G346861,Silk,13.479293333333333,mRNA,1.1296671244338292
GRMZM2G035807,Silk,17.383349999999997,mRNA,1.2401334744324113
GRMZM2G095124,Silk,14.731333333333332,mRNA,1.168242056625596
GRMZM2G080129,Silk,8.883366666666667,mRNA,0.9485775882626926
GRMZM2G022229,Silk,33.86743333333333,mRNA,1.529782284586529
GRMZM2G427087,Silk,12.402700000000001,mRNA,1.0935162389895015
GRMZM2G018484,Silk,8.599496666666667,mRNA,0.9344730324893421
EF517601.1_FG025,Silk,0.10867766666666667,mRNA,-0.963859694551805
GRMZM2G005737,Silk,20.994333333333334,mRNA,1.3221020883451657
GRMZM2G133552,Silk,0.06313200000000001,mRNA,-1.199750452155216
GRMZM2G512113,Silk,0.49173666666666666,mRNA,-0.3082674070499001
GRMZM2G034526,Silk,1.3143850000000001,mRNA,0.11872259420789377
GRMZM2G067371,Silk,61.850833333333334,mRNA,1.791345555373873
GRMZM2G377647,Silk,3.05813,mRNA,0.48545594317002916
GRMZM2G124313,Silk,25.244933333333332,mRNA,1.4021742281507885
GRMZM2G117401,Silk,6.298660000000001,mRNA,0.7992481658813694
GRMZM2G051782,Silk,10.735433333333333,mRNA,1.0308195793244082
GRMZM2G107076,Silk,50.93253333333333,mRNA,1.70699527808714
GRMZM2G087459,Silk,58.37096666666667,mRNA,1.7661968856096786
GRMZM2G067183,Silk,54.10633333333334,mRNA,1.7332481037522778
GRMZM2G111224,Silk,35.37234,mRNA,1.5486637908148295
GRMZM2G152040,Silk,7.687713333333332,mRNA,0.8857971805823612
GRMZM2G162020,Silk,1.6324046666666667,mRNA,0.21282782765029315
GRMZM2G114692,Silk,5.452576666666666,mRNA,0.7366017807479772
GRMZM2G473162,Silk,0.6076783333333333,mRNA,-0.21632624807184347
GRMZM2G159110,Silk,55.54193333333333,mRNA,1.7446209928320444
GRMZM2G128515,Silk,9.014053333333331,mRNA,0.9549201233271314
GRMZM2G317021,Silk,0.30808166666666664,mRNA,-0.5113341449235667
AC191069.3_FG004,Silk,21.8861,mRNA,1.3401683792299024
GRMZM2G033828,Silk,1.9924169999999999,mRNA,0.2993802386288536
GRMZM2G151009,Silk,28.670500000000004,mRNA,1.4574352669034942
GRMZM2G089448,Silk,0.6662226666666666,mRNA,-0.17638059554037655
GRMZM2G409430,Silk,6.034463333333332,mRNA,0.7806386527704702
GRMZM2G165255,Silk,1.6195766666666664,mRNA,0.20940151123609668
GRMZM5G890190,Silk,17.9783,mRNA,1.2547486231300014
GRMZM2G339728,Silk,12.365883333333334,mRNA,1.0922251448048936
GRMZM2G053027,Silk,30.6566,mRNA,1.48652398733775
GRMZM2G438622,Silk,6.140036666666667,mRNA,0.7881709646401018
GRMZM2G005435,Silk,6.5577700000000005,mRNA,0.8167561806342776
GRMZM2G128579,Silk,2.7714426666666667,mRNA,0.44270589869328447
GRMZM2G037452,Silk,42.475199999999994,mRNA,1.6281354324779138
GRMZM2G080588,Silk,2.7383233333333337,mRNA,0.4374847270674562
GRMZM2G103490,Silk,20.067633333333333,mRNA,1.3024961571970128
GRMZM5G879527,Silk,0.8998583333333334,mRNA,-0.045825857109964625
GRMZM2G146240,Silk,2.1713336666666665,mRNA,0.3367265661801235
GRMZM2G105362,Silk,1.3351140000000001,mRNA,0.12551834993817124
GRMZM2G086132,Silk,5.609680000000001,mRNA,0.7489380879588399
GRMZM2G000361,Silk,20.340366666666668,mRNA,1.3083587774891219
GRMZM2G035809,Silk,16.076966666666667,mRNA,1.2062041113155704
GRMZM5G837018,Silk,0.547223,mRNA,-0.2618356573347882
GRMZM2G096470,Silk,6.435873333333333,mRNA,0.8086074880100074
GRMZM2G124047,Silk,2.42498,mRNA,0.38470816111335204
AC204604.3_FG008,Silk,2.7281980000000003,mRNA,0.43587588621426243
GRMZM2G057907,Silk,1.5320423333333333,mRNA,0.18527076587038163
GRMZM2G074122,Silk,10.049026666666665,mRNA,1.0021239986951405
GRMZM2G477205,Silk,8.104846666666667,mRNA,0.908744802966092
GRMZM2G125656,Silk,1.1679266666666668,mRNA,0.06741557457274132
GRMZM2G156638,Silk,10.37346,mRNA,1.0159236366473317
GRMZM2G324540,Silk,5.581363333333333,mRNA,0.7467402949634715
AC205413.4_FG001,Silk,2.8198733333333332,mRNA,0.45022960056408634
GRMZM2G039725,Silk,4.635913333333334,mRNA,0.6661353083944666
GRMZM2G134066,Silk,24.074726666666663,mRNA,1.3815613650454919
GRMZM2G057237,Silk,15.285933333333332,mRNA,1.1842919611609926
GRMZM2G088356,Silk,4.406523333333333,mRNA,0.6440960741315938
GRMZM2G344376,Silk,4.432593333333333,mRNA,0.6466578889373422
GRMZM2G009103,Silk,44.458433333333325,mRNA,1.6479541545690815
GRMZM2G463726,Silk,2.1993276666666666,mRNA,0.34228993751183545
GRMZM2G054418,Silk,4.2961,mRNA,0.6330743818494914
GRMZM2G051767,Silk,6.095923333333334,mRNA,0.7850394963696585
GRMZM2G046909,Silk,20.957620000000002,mRNA,1.321341961539027
GRMZM2G162616,Silk,17.932433333333336,mRNA,1.2536392249518202
GRMZM2G145504,Silk,2.46154,mRNA,0.3912068974470355
GRMZM2G013811,Silk,5.586563333333333,mRNA,0.7471447266071427
GRMZM2G093276,Silk,24.919666666666668,mRNA,1.3965422287658036
GRMZM2G042027,Silk,14.727766666666666,mRNA,1.1681368949838833
GRMZM2G152764,Silk,0.5225916666666667,mRNA,-0.28183751988526784
GRMZM5G825512,Silk,7.386126666666667,mRNA,0.8684167512113417
GRMZM2G029850,Silk,1.0373326666666667,mRNA,0.015918054488334995
GRMZM5G805609,Silk,9.493733333333333,mRNA,0.9774370287844554
GRMZM2G410515,Silk,5.85643,mRNA,0.7676329566724749
GRMZM2G144615,Silk,20.3145,mRNA,1.3078061375207495
GRMZM2G005624,Silk,8.893653333333333,mRNA,0.9490801970316686
GRMZM2G180930,Silk,13.463433333333333,mRNA,1.1291558241958248
GRMZM2G056403,Silk,2.973862,mRNA,0.4733208115198132
GRMZM2G074517,Silk,33.16056666666667,mRNA,1.520621943413328
GRMZM2G423861,Silk,1.8202026666666669,mRNA,0.26011974628990003
GRMZM2G345081,Silk,40.9636,mRNA,1.6123981167039103
GRMZM2G122139,Silk,3.2796199999999995,mRNA,0.5158235261922777
GRMZM5G871861,Silk,14.4548,mRNA,1.1600120870480273
GRMZM2G131280,Silk,40.7486,mRNA,1.6101126922730682
GRMZM5G828182,Silk,7.40923,mRNA,0.8697730765181975
GRMZM2G449681,Silk,32.525913333333335,mRNA,1.512229500469832
GRMZM2G045259,Silk,6.35343,mRNA,0.8030082493707682
GRMZM2G146004,Silk,2.8139133333333333,mRNA,0.4493107173223523
GRMZM2G111146,Silk,0.06983996666666666,mRNA,-1.1558959765832166
GRMZM5G882527,Silk,0.7891626666666666,mRNA,-0.1028334683313591
GRMZM2G167387,Silk,19.427666666666667,mRNA,1.2884206433871008
GRMZM2G009506,Silk,3.3158433333333335,mRNA,0.5205940028564725
GRMZM2G432738,Silk,3.7332233333333336,mRNA,0.5720839715853014
GRMZM2G123585,Silk,0.9923423333333333,mRNA,-0.0033384812426262025
GRMZM2G109056,Silk,25.5205,mRNA,1.4068891788701965
GRMZM2G047577,Silk,8.315603333333334,mRNA,0.919893764659769
GRMZM2G040945,Silk,2.14949,mRNA,0.3323354290041208
GRMZM5G850092,Silk,18.489523333333334,mRNA,1.26692571503308
GRMZM2G181540,Silk,33.115433333333335,mRNA,1.520030442397981
GRMZM2G068179,Silk,0.34709733333333337,mRNA,-0.4595487228974937
GRMZM2G058087,Silk,15.0826,mRNA,1.178476213438415
GRMZM2G017923,Silk,5.515809999999999,mRNA,0.7416092978640848
GRMZM2G046244,Silk,14.532133333333334,mRNA,1.1623293738910125
GRMZM2G150901,Silk,11.777313333333334,mRNA,1.0710462295355536
GRMZM2G353076,Silk,4.145666666666666,mRNA,0.6175943796085244
GRMZM2G135743,Silk,18.63932,mRNA,1.2704300643680395
GRMZM2G149580,Silk,8.717260000000001,mRNA,0.9403799993963983
GRMZM2G169121,Silk,19.825599999999998,mRNA,1.2972263396338315
GRMZM2G096107,Silk,3.9110899999999997,mRNA,0.5922978098293101
GRMZM2G045330,Silk,11.785766666666667,mRNA,1.0713578387290763
GRMZM5G877336,Silk,0.05948333333333333,mRNA,-1.2256047024279833
GRMZM2G315127,Silk,2.143365,mRNA,0.3310961346386189
GRMZM2G145034,Silk,18.517500000000002,mRNA,1.2675823533236323
GRMZM2G067049,Silk,1.0572666666666668,mRNA,0.02418454005616976
GRMZM5G862101,Silk,9.96022,mRNA,0.9982689311677571
GRMZM2G075562,Silk,16.474366666666665,mRNA,1.2168087277602013
GRMZM2G073567,Silk,10.386266666666666,mRNA,1.0164594688824822
GRMZM2G160211,Silk,18.941366666666667,mRNA,1.2774113112236896
GRMZM2G481069,Silk,1.2423343333333332,mRNA,0.09423848761371068
GRMZM2G320135,Silk,12.95881,mRNA,1.1125651223554125
GRMZM2G136367,Silk,33.2817,mRNA,1.522205501565893
GRMZM2G478664,Silk,2.8991816666666668,mRNA,0.4622754296906084
GRMZM2G017145,Silk,10.797283333333333,mRNA,1.033314497916864
GRMZM2G001421,Silk,0.46841266666666664,mRNA,-0.3293713693873394
GRMZM2G113056,Silk,2.3513843333333333,mRNA,0.3713236202793912
GRMZM2G106056,Silk,1.5262903333333335,mRNA,0.18363715365246897
GRMZM2G097896,Silk,11.218203333333333,mRNA,1.0499233074638668
GRMZM2G113167,Silk,1.6531029999999998,mRNA,0.21829991403002993
GRMZM2G067921,Silk,0.22027693333333334,mRNA,-0.6570309783396653
GRMZM2G422649,Silk,5.515816666666667,mRNA,0.7416098227724477
GRMZM2G121826,Silk,4.214916666666666,mRNA,0.6247889925871924
GRMZM2G113420,Silk,2.590514,mRNA,0.4133859437014327
GRMZM2G083738,Silk,4.52419,mRNA,0.6555408354706697
GRMZM2G011357,Silk,0.12708633333333333,mRNA,-0.8959011502882223
GRMZM2G433591,Silk,31.385233333333332,mRNA,1.496725361758513
AC187157.4_FG002,Silk,7.688656666666667,mRNA,0.8858504681218491
GRMZM2G044495,Silk,2.74149,mRNA,0.43798666606748815
GRMZM2G158496,Silk,18.730666666666664,mRNA,1.2725532351703273
GRMZM2G017269,Silk,8.98844,mRNA,0.9536843237487463
GRMZM2G397836,Silk,6.293393333333333,mRNA,0.7988848757420751
GRMZM2G457003,Silk,30.550983333333335,mRNA,1.4850251932812806
GRMZM2G108384,Silk,5.15586,mRNA,0.7123011161963103
GRMZM2G161019,Silk,15.620399999999998,mRNA,1.1936921508964993
GRMZM2G011240,Silk,0.5140493333333334,mRNA,-0.28899519974729365
GRMZM2G072861,Silk,3.3644466666666664,mRNA,0.5269136482409813
GRMZM2G045331,Silk,11.239469999999999,mRNA,1.0507458324516963
GRMZM2G020040,Silk,2.8592886666666666,mRNA,0.4562580028612742
GRMZM2G078178,Silk,0.663318,mRNA,-0.17827821739390926
GRMZM2G060999,Silk,11.598266666666666,mRNA,1.0643930898002343
GRMZM5G862799,Silk,0.721496,mRNA,-0.14176607230817664
GRMZM2G089466,Silk,14.436433333333333,mRNA,1.159459909647582
GRMZM2G162640,Silk,6.32469,mRNA,0.8010392437468654
GRMZM2G159890,Silk,3.9362333333333335,mRNA,0.5950808347734187
GRMZM2G093254,Silk,0.5554043333333333,mRNA,-0.2553907361532562
GRMZM2G014793,Silk,5.968886666666667,mRNA,0.7758933328691315
GRMZM2G036619,Silk,0.28651866666666664,mRNA,-0.542847078526457
GRMZM2G017804,Silk,3.0084133333333334,mRNA,0.47833750480981024
GRMZM2G022255,Silk,0.34929000000000004,mRNA,-0.45681384782066015
GRMZM2G056419,Silk,0.7408029333333334,mRNA,-0.13029730666095188
GRMZM2G531719,Silk,4.312696666666667,mRNA,0.634748913136548
GRMZM2G023163,Silk,11.360289999999999,mRNA,1.0553894179764263
AC207628.4_FG009,Silk,3.697682666666667,mRNA,0.5679296374805157
GRMZM2G363813,Silk,27.8563,mRNA,1.444923430957453
GRMZM2G466309,Silk,0.06717033333333333,mRNA,-1.1728224965060103
GRMZM2G172413,Silk,7.064646666666667,mRNA,0.8490904457947346
GRMZM2G113396,Silk,21.695866666666664,mRNA,1.3363770032107132
AC186166.3_FG008,Silk,5.223989333333333,mRNA,0.7180022814984105
GRMZM2G147603,Silk,1.2450596666666667,mRNA,0.09519016451060522
GRMZM2G171650,Silk,26.722466666666666,mRNA,1.4268765440085307
GRMZM2G097137,Silk,0.04339006666666667,mRNA,-1.3626096825985314
GRMZM5G814035,Silk,8.444510000000001,mRNA,0.9265744543250157
GRMZM2G017654,Silk,4.447313333333334,mRNA,0.6480977285368281
GRMZM2G010871,Silk,3.4008749999999996,mRNA,0.5315906696251984
AC207628.4_FG010,Silk,18.884203333333332,mRNA,1.2760986679967325
GRMZM2G000280,Silk,16.38416666666667,mRNA,1.2144243571451934
GRMZM2G310283,Silk,6.090546666666666,mRNA,0.7846562751717432
GRMZM2G160466,Silk,1.1765586666666668,mRNA,0.07061358724886573
GRMZM2G384780,Silk,0.34506886666666664,mRNA,-0.46209422252482546
GRMZM2G090419,Silk,21.107633333333336,mRNA,1.3244395413183732
GRMZM2G452935,Silk,5.095093333333334,mRNA,0.7071521439421281
GRMZM2G162079,Silk,8.557546666666667,mRNA,0.93234927614419
GRMZM2G151237,Silk,5.433106666666667,mRNA,0.7350482314997604
GRMZM2G331766,Silk,5.17289,mRNA,0.7137332433615398
GRMZM2G093643,Silk,2.939526666666666,mRNA,0.4682774043562463
GRMZM2G030542,Silk,5.710846666666666,mRNA,0.7567004997349819
GRMZM2G039683,Silk,2.3485913333333333,mRNA,0.37080745393438463
AC217401.3_FG003,Silk,18.365199999999998,mRNA,1.2639956622442543
GRMZM2G008501,Silk,1.0509193333333333,mRNA,0.02156938164887904
GRMZM2G080375,Silk,23.260700000000003,mRNA,1.366622780107088
GRMZM2G469551,Silk,1.6983176666666664,mRNA,0.23001892735491283
GRMZM2G394941,Silk,7.835833333333333,mRNA,0.8940851900609038
GRMZM2G074611,Silk,3.2249466666666664,mRNA,0.5085225367809318
GRMZM2G070075,Silk,4.828399999999999,mRNA,0.6838032412506835
GRMZM2G169152,Silk,5.773396666666667,mRNA,0.7614313971359706
GRMZM2G058158,Silk,4.71598,mRNA,0.6735719546274501
GRMZM2G068151,Silk,5.732353333333333,mRNA,0.7583329517859507
GRMZM2G142918,Silk,3.58474,mRNA,0.5544576619117418
GRMZM2G003821,Silk,5.726590000000001,mRNA,0.7578960905497476
GRMZM2G009901,Silk,7.829346666666666,mRNA,0.8937255231180036
GRMZM2G121520,Silk,3.2027,mRNA,0.5055162597857393
GRMZM2G060284,Silk,10.292753333333332,mRNA,1.0125315649981388
GRMZM2G306679,Silk,0.02497793333333333,mRNA,-1.6024434978697863
GRMZM2G395950,Silk,4.75486,mRNA,0.6771377342865642
GRMZM2G146346,Silk,2.5844400000000003,mRNA,0.4123664541003871
GRMZM2G414460,Silk,0.5091757666666666,mRNA,-0.2931322740156056
GRMZM2G103721,Silk,4.903783333333334,mRNA,0.6905312732525102
GRMZM2G045236,Silk,6.9587,mRNA,0.8425281138117281
GRMZM2G371210,Silk,0.09317843333333332,mRNA,-1.0306845958883155
GRMZM2G001169,Silk,14.216000000000001,mRNA,1.1527774147972452
GRMZM2G423636,Silk,4.60226,mRNA,0.6629711500509388
GRMZM2G150374,Silk,5.871076666666667,mRNA,0.7687177515908953
GRMZM2G339943,Silk,6.764883333333334,mRNA,0.830260311188415
GRMZM2G312944,Silk,3.460836666666667,mRNA,0.5391811033567612
GRMZM2G047129,Silk,0.15155973333333334,mRNA,-0.8194161675298217
GRMZM5G876146,Silk,4.431296666666666,mRNA,0.6465308261732019
GRMZM2G012044,Silk,3.9960133333333334,mRNA,0.6016269286488976
GRMZM2G075372,Silk,1.849191,mRNA,0.2669817710629029
GRMZM2G138814,Silk,19.629566666666665,mRNA,1.2929107124195314
GRMZM2G047588,Silk,10.320093333333332,mRNA,1.0136836250013042
GRMZM2G037422,Silk,15.14412,mRNA,1.180244042261297
GRMZM2G133653,Silk,7.470090333333332,mRNA,0.8733258536267765
GRMZM2G040803,Silk,19.296966666666666,mRNA,1.2854890466522093
GRMZM2G159475,Silk,1.5355166666666664,mRNA,0.18625453468470965
GRMZM2G171662,Silk,9.81929,mRNA,0.9920800865415599
GRMZM2G040902,Silk,4.118823333333333,mRNA,0.6147731643759569
GRMZM2G118628,Silk,3.0465,mRNA,0.483801182460488
GRMZM2G063519,Silk,1.9315866666666668,mRNA,0.2859141988959017
GRMZM2G381739,Silk,11.798653333333332,mRNA,1.0718324409266655
GRMZM2G367092,Silk,18.141733333333335,mRNA,1.2586787789279994
GRMZM5G827205,Silk,3.65377,mRNA,0.5627412056123942
GRMZM2G005483,Silk,7.588423333333332,mRNA,0.880151550762005
GRMZM2G121715,Silk,4.402456666666667,mRNA,0.6436950899044664
GRMZM2G023335,Silk,2.8301433333333335,mRNA,0.45180843103644847
GRMZM2G057935,Silk,11.332113333333334,mRNA,1.0543109092824938
GRMZM2G399212,Silk,2.369886666666667,mRNA,0.3747275775636185
GRMZM2G126956,Silk,0.6411026666666667,mRNA,-0.19307241666452923
GRMZM2G004480,Silk,3.79736,mRNA,0.57948177138321
GRMZM2G419328,Silk,0.022161233333333336,mRNA,-1.654406073593603
GRMZM2G144668,Silk,15.724633333333335,mRNA,1.1965805273658527
GRMZM2G028568,Silk,3.253743333333334,mRNA,0.5123832912826362
GRMZM2G071172,Silk,7.8145533333333335,mRNA,0.8929041595257238
GRMZM2G011912,Silk,3.933683333333333,mRNA,0.5947993957151626
GRMZM2G067238,Silk,0.12111266666666666,mRNA,-0.9168104334402606
GRMZM2G426108,Silk,15.624699999999999,mRNA,1.1938116874820102
GRMZM2G371890,Silk,4.092473333333333,mRNA,0.6119858582186362
GRMZM2G359331,Silk,4.453306666666667,mRNA,0.6486826028463184
GRMZM2G134130,Silk,8.325543333333334,mRNA,0.9204125855980119
GRMZM2G066618,Silk,11.7228,mRNA,1.0690313556508053
GRMZM2G089854,Silk,2.2319676666666664,mRNA,0.3486878989169933
GRMZM2G010362,Silk,4.322456666666667,mRNA,0.6357306480947438
GRMZM2G347767,Silk,10.8071,mRNA,1.033709170089788
AC204277.3_FG006,Silk,1.3871183333333335,mRNA,0.1421135117737583
GRMZM2G103113,Silk,3.82301,mRNA,0.5824054340219418
GRMZM2G180558,Silk,4.723703333333334,mRNA,0.6742826144406182
GRMZM2G021610,Silk,6.370903333333334,mRNA,0.804201015517073
GRMZM2G163860,Silk,1.267253,mRNA,0.10286332801294067
GRMZM2G001663,Silk,1.4198413333333335,mRNA,0.1522398148704685
GRMZM2G011743,Silk,1.2306566666666667,mRNA,0.09013690868313091
GRMZM2G015005,Silk,1.9303583333333334,mRNA,0.28563793478204547
GRMZM2G164787,Silk,4.29382,mRNA,0.6328438345470735
GRMZM5G866861,Silk,3.4633900000000004,mRNA,0.5395013986563726
GRMZM2G017429,Silk,4.235790000000001,mRNA,0.626934420722052
GRMZM2G022904,Silk,0.0741923,mRNA,-1.129641165354876
GRMZM2G009426,Silk,0.7369416666666666,mRNA,-0.1325668877819442
GRMZM2G152888,Silk,2.803449,mRNA,0.4476926598744841
GRMZM2G180922,Silk,6.834763333333332,mRNA,0.8347234808925912
GRMZM2G113039,Silk,0.7325313333333333,mRNA,-0.13517379404179863
GRMZM2G528283,Silk,0.4910262333333333,mRNA,-0.3088953048473678
GRMZM2G175952,Silk,0.7074980000000001,mRNA,-0.15027478349298873
GRMZM5G820401,Silk,1.1666523333333332,mRNA,0.06694145397991641
GRMZM2G145482,Silk,2.7396,mRNA,0.43768715753786003
GRMZM2G113432,Silk,0.6214569999999999,mRNA,-0.2065889157894769
GRMZM2G325038,Silk,0.6128216666666666,mRNA,-0.21266588836985584
GRMZM2G041163,Silk,2.1435766666666667,mRNA,0.33113902100029985
GRMZM2G150950,Silk,0.8905626666666667,mRNA,-0.050335514909376926
GRMZM2G028926,Silk,8.520313333333334,mRNA,0.9304555661793164
GRMZM2G125083,Silk,2.13292,mRNA,0.32897456655579904
GRMZM2G171801,Silk,2.2460533333333332,mRNA,0.3514200645244446
GRMZM2G018756,Silk,0.03494833333333333,mRNA,-1.4565735306878453
GRMZM2G134419,Silk,2.025606666666667,mRNA,0.30655511768746924
GRMZM2G056116,Silk,2.7545066666666664,mRNA,0.44004382782316925
GRMZM2G375113,Silk,12.738873333333332,mRNA,1.1051310193059647
GRMZM2G001160,Silk,1.7389766666666666,mRNA,0.24029375474227777
GRMZM2G464575,Silk,3.295436666666667,mRNA,0.5179129695700344
GRMZM2G082792,Silk,2.73835,mRNA,0.43748895634515067
GRMZM2G047412,Silk,6.627483333333333,mRNA,0.8213486442511565
GRMZM2G084779,Silk,0.07910706666666667,mRNA,-1.1017847190654517
GRMZM2G060742,Silk,0.026390333333333335,mRNA,-1.5785551242205322
GRMZM2G089948,Silk,1.415546,mRNA,0.1509239868919137
GRMZM2G325019,Silk,1.6558,mRNA,0.21900787825688944
GRMZM2G406024,Silk,0.05015566666666666,mRNA,-1.2996799925930163
GRMZM2G027737,Silk,5.121823333333333,mRNA,0.7094245943038878
GRMZM2G093323,Silk,1.809249,mRNA,0.25749834125685755
GRMZM5G820808,Silk,2.367701,mRNA,0.3743268575741453
GRMZM2G122284,Silk,1.7376933333333335,mRNA,0.23997313494780623
GRMZM2G382341,Silk,5.995336666666667,mRNA,0.7778135758202277
GRMZM2G176437,Silk,1.7796866666666666,mRNA,0.2503435467380772
GRMZM2G045433,Silk,2.5436333333333336,mRNA,0.4054545076104733
GRMZM2G002627,Silk,2.8160900000000004,mRNA,0.4496465303986179
GRMZM5G872399,Silk,6.595883333333333,mRNA,0.8192729653263846
GRMZM2G004592,Silk,3.2586600000000003,mRNA,0.5130390496867419
GRMZM2G106376,Silk,3.4790333333333336,mRNA,0.5414585898322049
GRMZM2G402804,Silk,1.7288499999999998,mRNA,0.23775731426972835
GRMZM2G012213,Silk,4.010066666666666,mRNA,0.6031515927510526
GRMZM2G075368,Silk,2.2800066666666665,mRNA,0.35793611686550336
GRMZM2G368909,Silk,4.134853333333334,mRNA,0.6164601093773967
GRMZM2G317330,Silk,9.564010000000001,mRNA,0.9806400215364337
GRMZM2G010740,Silk,0.16993533333333333,mRNA,-0.7697163122651947
GRMZM2G101270,Silk,0.9442499999999999,mRNA,-0.02491300650043739
GRMZM2G031620,Silk,3.0507910000000003,mRNA,0.4844124565261354
GRMZM2G039792,Silk,3.3970766666666665,mRNA,0.5311053483226503
GRMZM2G088747,Silk,10.841993333333333,mRNA,1.0351091358999862
GRMZM2G015037,Silk,3.39481,mRNA,0.5308154727960092
GRMZM2G133613,Silk,0.319718,mRNA,-0.4952329124282976
GRMZM2G420432,Silk,0.86291,mRNA,-0.06403449807578385
GRMZM2G069486,Silk,2.8287133333333334,mRNA,0.45158893753840695
GRMZM2G043600,Silk,0.06898030000000001,mRNA,-1.1612749211883837
GRMZM2G137541,Silk,4.385893333333333,mRNA,0.6420580652557654
GRMZM2G040642,Silk,2.1429733333333334,mRNA,0.33101676681493153
GRMZM2G162222,Silk,0.0170201,mRNA,-1.7690378925874706
GRMZM2G446313,Silk,9.992420000000001,mRNA,0.9996706799546462
GRMZM2G325001,Silk,0.3978606666666667,mRNA,-0.40026899398753246
GRMZM2G104078,Silk,0.06442266666666667,mRNA,-1.1909613022631622
GRMZM2G071157,Silk,2.067523,mRNA,0.3154503495268933
GRMZM2G420715,Silk,9.68458,mRNA,0.9860807910192416
GRMZM2G155949,Silk,2.053425,mRNA,0.31247884515851826
GRMZM2G378217,Silk,0.27725,mRNA,-0.5571284451788023
GRMZM2G111394,Silk,9.55016,mRNA,0.9800106476607118
GRMZM2G017355,Silk,1.58607,mRNA,0.2003223506630915
GRMZM2G095104,Silk,3.249086666666667,mRNA,0.5117612959411975
GRMZM2G064644,Silk,4.115386666666667,mRNA,0.6144106461851075
GRMZM2G094771,Silk,1.3006623333333334,mRNA,0.11416456343015675
GRMZM2G158609,Silk,1.3631663333333333,mRNA,0.13454885160975125
GRMZM2G063133,Silk,7.024676666666667,mRNA,0.8466263392370297
GRMZM2G155822,Silk,0.4076546666666667,mRNA,-0.38970758168293673
GRMZM2G017868,Silk,8.574963333333335,mRNA,0.9332322716693214
GRMZM5G878346,Silk,7.249303333333334,mRNA,0.8602962723604133
GRMZM2G063672,Silk,2.5001966666666666,mRNA,0.39797417182754746
GRMZM2G114461,Silk,2.65542,mRNA,0.42413322193594766
AC211357.4_FG004,Silk,3.50989,mRNA,0.545293505884173
GRMZM2G097085,Silk,8.07858,mRNA,0.9073350300368741
GRMZM2G126742,Silk,1.5774346666666668,mRNA,0.19795138091539197
GRMZM2G378054,Silk,5.132633333333334,mRNA,0.7103402401037666
GRMZM2G171713,Silk,7.776970000000001,mRNA,0.8908104236485042
GRMZM2G020285,Silk,1.234103,mRNA,0.0913514080480105
GRMZM2G104410,Silk,2.4984396666666666,mRNA,0.3976688663861252
GRMZM5G892361,Silk,1.7552533333333333,mRNA,0.24433980645925402
GRMZM2G029815,Silk,0.15887946666666666,mRNA,-0.7989322267043867
GRMZM2G142964,Silk,1.5926133333333332,mRNA,0.2021103473119066
GRMZM2G358796,Silk,3.926756666666666,mRNA,0.5940339897353532
GRMZM2G126239,Silk,0.224614,mRNA,-0.6485631780244352
GRMZM2G306482,Silk,1.328469,mRNA,0.12335142454530289
GRMZM2G081965,Silk,0.8101789999999999,mRNA,-0.09141901800545142
GRMZM2G167431,Silk,6.85428,mRNA,0.8359618415544763
GRMZM2G163251,Silk,0.31542433333333336,mRNA,-0.5011048061727593
GRMZM2G421690,Silk,1.21934,mRNA,0.08612482090567093
GRMZM2G461804,Silk,0.554364,mRNA,-0.2562049802522876
GRMZM2G080247,Silk,5.7405566666666665,mRNA,0.7589540083456233
GRMZM2G474407,Silk,0.08817083333333332,mRNA,-1.054675054519532
GRMZM5G830949,Silk,0.017244566666666666,mRNA,-1.7633477144099572
GRMZM2G059821,Silk,0.08578966666666667,mRNA,-1.0665650196094176
GRMZM2G180983,Silk,2.6355066666666667,mRNA,0.4208641191253963
GRMZM2G088874,Silk,0.441437,mRNA,-0.35513126831440245
GRMZM2G076313,Silk,2.2520233333333333,mRNA,0.35257288595080677
GRMZM2G003682,Silk,5.589200000000001,mRNA,0.747349650382109
GRMZM2G091742,Silk,0.07652193333333333,mRNA,-1.1162140660180884
GRMZM2G337659,Silk,2.32541,mRNA,0.3664995357375628
GRMZM2G114850,Silk,5.024736666666667,mRNA,0.7011133064486896
AC225193.3_FG004,Silk,2.257263333333333,mRNA,0.3535822270185766
GRMZM2G074427,Silk,2.10004,mRNA,0.3222275669309824
GRMZM2G171333,Silk,0.4423173333333333,mRNA,-0.3542660413594935
